time_id,hour,minute,time_am_or_pm
021041,9,41,PM
021042,9,42,PM
021043,9,43,PM
021044,9,44,PM
021045,9,45,PM
021046,9,46,PM
021047,9,47,PM
021048,9,48,PM
021049,9,49,PM
021050,9,50,PM
021051,9,51,PM
021052,9,52,PM
021053,9,53,PM
021054,9,54,PM
021055,9,55,PM
021056,9,56,PM
021057,9,57,PM
021058,9,58,PM
021059,9,59,PM
02200,10,0,PM
02201,10,1,PM
02202,10,2,PM
02203,10,3,PM
02204,10,4,PM
02205,10,5,PM
02206,10,6,PM
02207,10,7,PM
02208,10,8,PM
02209,10,9,PM
022010,10,10,PM
022011,10,11,PM
022012,10,12,PM
022013,10,13,PM
022014,10,14,PM
022015,10,15,PM
022016,10,16,PM
022017,10,17,PM
022018,10,18,PM
022019,10,19,PM
022020,10,20,PM
022021,10,21,PM
022022,10,22,PM
022023,10,23,PM
022024,10,24,PM
022025,10,25,PM
022026,10,26,PM
022027,10,27,PM
022028,10,28,PM
022029,10,29,PM
022030,10,30,PM
022031,10,31,PM
022032,10,32,PM
022033,10,33,PM
022034,10,34,PM
022035,10,35,PM
022036,10,36,PM
022037,10,37,PM
022038,10,38,PM
022039,10,39,PM
022040,10,40,PM
022041,10,41,PM
022042,10,42,PM
022043,10,43,PM
022044,10,44,PM
022045,10,45,PM
022046,10,46,PM
022047,10,47,PM
022048,10,48,PM
022049,10,49,PM
022050,10,50,PM
022051,10,51,PM
022052,10,52,PM
022053,10,53,PM
022054,10,54,PM
022055,10,55,PM
022056,10,56,PM
022057,10,57,PM
022058,10,58,PM
022059,10,59,PM
02300,11,0,PM
02301,11,1,PM
02302,11,2,PM
02303,11,3,PM
02304,11,4,PM
02305,11,5,PM
02306,11,6,PM
02307,11,7,PM
02308,11,8,PM
02309,11,9,PM
023010,11,10,PM
023011,11,11,PM
023012,11,12,PM
023013,11,13,PM
023014,11,14,PM
023015,11,15,PM
023016,11,16,PM
023017,11,17,PM
023018,11,18,PM
023019,11,19,PM
023020,11,20,PM
023021,11,21,PM
023022,11,22,PM
023023,11,23,PM
023024,11,24,PM
023025,11,25,PM
023026,11,26,PM
023027,11,27,PM
023028,11,28,PM
023029,11,29,PM
023030,11,30,PM
023031,11,31,PM
023032,11,32,PM
023033,11,33,PM
023034,11,34,PM
023035,11,35,PM
023036,11,36,PM
023037,11,37,PM
023038,11,38,PM
023039,11,39,PM
023040,11,40,PM
023041,11,41,PM
023042,11,42,PM
023043,11,43,PM
023044,11,44,PM
023045,11,45,PM
023046,11,46,PM
023047,11,47,PM
023048,11,48,PM
023049,11,49,PM
023050,11,50,PM
023051,11,51,PM
023052,11,52,PM
023053,11,53,PM
023054,11,54,PM
023055,11,55,PM
023056,11,56,PM
023057,11,57,PM
023058,11,58,PM
023059,11,59,PM
02400,12,0,PM
02401,12,1,PM
02402,12,2,PM
02403,12,3,PM
02404,12,4,PM
02405,12,5,PM
